GeneID	EACO	Pathway
LOCMI09312	Ea	Endocytosis:map04144
LOCMI09896	Ea	Endocytosis:map04144
LOCMI09965	Ea	Endocytosis:map04144
LOCMI10114	Ea	Endocytosis:map04144
LOCMI10161	Ea	Endocytosis:map04144
LOCMI10183	Ea	Endocytosis:map04144
LOCMI10369	Ea	Endocytosis:map04144
LOCMI10376	Ea	Endocytosis:map04144
LOCMI10594	Ea	Endocytosis:map04144
LOCMI10615	Ea	Endocytosis:map04144
LOCMI10693	Ea	Endocytosis:map04144
LOCMI10820	Ea	Endocytosis:map04144
LOCMI10936	Ea	Endocytosis:map04144
LOCMI11070	Ea	Endocytosis:map04144
LOCMI11102	Ea	Endocytosis:map04144
LOCMI11257	Ea	Endocytosis:map04144
LOCMI11487	Ea	Endocytosis:map04144
LOCMI11542	Ea	Endocytosis:map04144
LOCMI11582	Ea	Endocytosis:map04144
LOCMI11731	Ea	Endocytosis:map04144
LOCMI12009	Ea	Endocytosis:map04144
LOCMI12184	Ea	Endocytosis:map04144
LOCMI12208	Ea	Endocytosis:map04144
LOCMI12209	Ea	Endocytosis:map04144
LOCMI12573	Ea	Endocytosis:map04144
LOCMI12808	Ea	Endocytosis:map04144
LOCMI12853	Ea	Endocytosis:map04144
LOCMI12973	Ea	Endocytosis:map04144
LOCMI13110	Ea	Endocytosis:map04144
LOCMI13357	Ea	Endocytosis:map04144
LOCMI13368	Ea	Endocytosis:map04144
LOCMI13588	Ea	Endocytosis:map04144
LOCMI13709	Ea	Endocytosis:map04144
LOCMI14092	Ea	Endocytosis:map04144
LOCMI14108	Ea	Endocytosis:map04144
LOCMI14606	Ea	Endocytosis:map04144
LOCMI15053	Ea	Endocytosis:map04144
LOCMI15213	Ea	Endocytosis:map04144
LOCMI15262	Ea	Endocytosis:map04144
LOCMI15365	Ea	Endocytosis:map04144
LOCMI15505	Ea	Endocytosis:map04144
LOCMI16018	Ea	Endocytosis:map04144
LOCMI16305	Ea	Endocytosis:map04144
LOCMI16386	Ea	Endocytosis:map04144
LOCMI16454	Ea	Endocytosis:map04144
LOCMI16457	Ea	Endocytosis:map04144
LOCMI16460	Ea	Endocytosis:map04144
LOCMI16679	Ea	Endocytosis:map04144
LOCMI16811	Ea	Endocytosis:map04144
LOCMI16832	Ea	Endocytosis:map04144
LOCMI16961	Ea	Endocytosis:map04144
LOCMI17104	Ea	Endocytosis:map04144
LOCMI17135	Ea	Endocytosis:map04144
LOCMI17169	Ea	Endocytosis:map04144
LOCMI17324	Ea	Endocytosis:map04144
LOCMI17349	Ea	Endocytosis:map04144
LOCMI00611	Ea	Phagosome:map04145
LOCMI00665	Ea	Phagosome:map04145
LOCMI01353	Ea	Phagosome:map04145
LOCMI01486	Ea	Phagosome:map04145
LOCMI01518	Ea	Phagosome:map04145
LOCMI03448	Ea	Phagosome:map04145
LOCMI03543	Ea	Phagosome:map04145
LOCMI03842	Ea	Phagosome:map04145
LOCMI03990	Ea	Phagosome:map04145
LOCMI04050	Ea	Phagosome:map04145
LOCMI04870	Ea	Phagosome:map04145
LOCMI04907	Ea	Phagosome:map04145
LOCMI04909	Ea	Phagosome:map04145
LOCMI05055	Ea	Phagosome:map04145
LOCMI05397	Ea	Phagosome:map04145
LOCMI05568	Ea	Phagosome:map04145
LOCMI06247	Ea	Phagosome:map04145
LOCMI06603	Ea	Phagosome:map04145
LOCMI06693	Ea	Phagosome:map04145
LOCMI07225	Ea	Phagosome:map04145
LOCMI07379	Ea	Phagosome:map04145
LOCMI07501	Ea	Phagosome:map04145
LOCMI07774	Ea	Phagosome:map04145
LOCMI08235	Ea	Phagosome:map04145
LOCMI09659	Ea	Phagosome:map04145
LOCMI09660	Ea	Phagosome:map04145
LOCMI09745	Ea	Phagosome:map04145
LOCMI09851	Ea	Phagosome:map04145
LOCMI10363	Ea	Phagosome:map04145
LOCMI10612	Ea	Phagosome:map04145
LOCMI10820	Ea	Phagosome:map04145
LOCMI11062	Ea	Phagosome:map04145
LOCMI11064	Ea	Phagosome:map04145
LOCMI11848	Ea	Phagosome:map04145
LOCMI12121	Ea	Phagosome:map04145
LOCMI12208	Ea	Phagosome:map04145
LOCMI12930	Ea	Phagosome:map04145
LOCMI12956	Ea	Phagosome:map04145
LOCMI13343	Ea	Phagosome:map04145
LOCMI13780	Ea	Phagosome:map04145
LOCMI13781	Ea	Phagosome:map04145
LOCMI14270	Ea	Phagosome:map04145
LOCMI14850	Ea	Phagosome:map04145
LOCMI15013	Ea	Phagosome:map04145
LOCMI15147	Ea	Phagosome:map04145
LOCMI15777	Ea	Phagosome:map04145
LOCMI15778	Ea	Phagosome:map04145
LOCMI15816	Ea	Phagosome:map04145
LOCMI15818	Ea	Phagosome:map04145
LOCMI15847	Ea	Phagosome:map04145
LOCMI15865	Ea	Phagosome:map04145
LOCMI15894	Ea	Phagosome:map04145
LOCMI15909	Ea	Phagosome:map04145
LOCMI15938	Ea	Phagosome:map04145
LOCMI15970	Ea	Phagosome:map04145
LOCMI15986	Ea	Phagosome:map04145
LOCMI16049	Ea	Phagosome:map04145
LOCMI16051	Ea	Phagosome:map04145
LOCMI16066	Ea	Phagosome:map04145
LOCMI16082	Ea	Phagosome:map04145
LOCMI16083	Ea	Phagosome:map04145
LOCMI16102	Ea	Phagosome:map04145
LOCMI16321	Ea	Phagosome:map04145
LOCMI16508	Ea	Phagosome:map04145
LOCMI00470	Ea	Peroxisome:map04146
LOCMI00751	Ea	Peroxisome:map04146
LOCMI01178	Ea	Peroxisome:map04146
LOCMI01357	Ea	Peroxisome:map04146
LOCMI02716	Ea	Peroxisome:map04146
LOCMI03081	Ea	Peroxisome:map04146
LOCMI03198	Ea	Peroxisome:map04146
LOCMI04601	Ea	Peroxisome:map04146
LOCMI04868	Ea	Peroxisome:map04146
LOCMI05599	Ea	Peroxisome:map04146
LOCMI06548	Ea	Peroxisome:map04146
LOCMI06641	Ea	Peroxisome:map04146
LOCMI06997	Ea	Peroxisome:map04146
LOCMI07174	Ea	Peroxisome:map04146
LOCMI07391	Ea	Peroxisome:map04146
LOCMI07473	Ea	Peroxisome:map04146
LOCMI07558	Ea	Peroxisome:map04146
LOCMI07568	Ea	Peroxisome:map04146
LOCMI07865	Ea	Peroxisome:map04146
LOCMI07919	Ea	Peroxisome:map04146
LOCMI08878	Ea	Peroxisome:map04146
LOCMI09038	Ea	Peroxisome:map04146
LOCMI09120	Ea	Peroxisome:map04146
LOCMI09257	Ea	Peroxisome:map04146
LOCMI09471	Ea	Peroxisome:map04146
LOCMI09699	Ea	Peroxisome:map04146
LOCMI09783	Ea	Peroxisome:map04146
LOCMI09885	Ea	Peroxisome:map04146
LOCMI10102	Ea	Peroxisome:map04146
LOCMI10347	Ea	Peroxisome:map04146
LOCMI10509	Ea	Peroxisome:map04146
LOCMI10595	Ea	Peroxisome:map04146
LOCMI11452	Ea	Peroxisome:map04146
LOCMI11735	Ea	Peroxisome:map04146
LOCMI12811	Ea	Peroxisome:map04146
LOCMI12838	Ea	Peroxisome:map04146
LOCMI13554	Ea	Peroxisome:map04146
LOCMI14004	Ea	Peroxisome:map04146
LOCMI14615	Ea	Peroxisome:map04146
LOCMI14697	Ea	Peroxisome:map04146
LOCMI14807	Ea	Peroxisome:map04146
LOCMI14993	Ea	Peroxisome:map04146
LOCMI15331	Ea	Peroxisome:map04146
LOCMI15545	Ea	Peroxisome:map04146
LOCMI15759	Ea	Peroxisome:map04146
LOCMI15809	Ea	Peroxisome:map04146
LOCMI15819	Ea	Peroxisome:map04146
LOCMI15827	Ea	Peroxisome:map04146
LOCMI15828	Ea	Peroxisome:map04146
LOCMI15841	Ea	Peroxisome:map04146
LOCMI15853	Ea	Peroxisome:map04146
LOCMI15857	Ea	Peroxisome:map04146
LOCMI15898	Ea	Peroxisome:map04146
LOCMI15908	Ea	Peroxisome:map04146
LOCMI15942	Ea	Peroxisome:map04146
LOCMI15951	Ea	Peroxisome:map04146
LOCMI15961	Ea	Peroxisome:map04146
LOCMI15968	Ea	Peroxisome:map04146
LOCMI15997	Ea	Peroxisome:map04146
LOCMI16025	Ea	Peroxisome:map04146
LOCMI16092	Ea	Peroxisome:map04146
LOCMI16252	Ea	Peroxisome:map04146
LOCMI16255	Ea	Peroxisome:map04146
LOCMI16287	Ea	Peroxisome:map04146
LOCMI16446	Ea	Peroxisome:map04146
LOCMI17118	Ea	Peroxisome:map04146
LOCMI01479	Ea	mTOR signaling pathway:map04150
LOCMI03051	Ea	mTOR signaling pathway:map04150
LOCMI03334	Ea	mTOR signaling pathway:map04150
LOCMI03408	Ea	mTOR signaling pathway:map04150
LOCMI04143	Ea	mTOR signaling pathway:map04150
LOCMI04903	Ea	mTOR signaling pathway:map04150
LOCMI05106	Ea	mTOR signaling pathway:map04150
LOCMI05481	Ea	mTOR signaling pathway:map04150
LOCMI05621	Ea	mTOR signaling pathway:map04150
LOCMI07118	Ea	mTOR signaling pathway:map04150
LOCMI07824	Ea	mTOR signaling pathway:map04150
LOCMI09094	Ea	mTOR signaling pathway:map04150
LOCMI09508	Ea	mTOR signaling pathway:map04150
LOCMI09740	Ea	mTOR signaling pathway:map04150
LOCMI09866	Ea	mTOR signaling pathway:map04150
LOCMI10431	Ea	mTOR signaling pathway:map04150
LOCMI12944	Ea	mTOR signaling pathway:map04150
LOCMI13246	Ea	mTOR signaling pathway:map04150
LOCMI13806	Ea	mTOR signaling pathway:map04150
LOCMI16332	Ea	mTOR signaling pathway:map04150
LOCMI16380	Ea	mTOR signaling pathway:map04150
LOCMI16388	Ea	mTOR signaling pathway:map04150
LOCMI16419	Ea	mTOR signaling pathway:map04150
LOCMI16427	Ea	mTOR signaling pathway:map04150
LOCMI16439	Ea	mTOR signaling pathway:map04150
LOCMI16450	Ea	mTOR signaling pathway:map04150
LOCMI16514	Ea	mTOR signaling pathway:map04150
LOCMI16584	Ea	mTOR signaling pathway:map04150
LOCMI16863	Ea	mTOR signaling pathway:map04150
LOCMI17050	Ea	mTOR signaling pathway:map04150
LOCMI17110	Ea	mTOR signaling pathway:map04150
LOCMI17252	Ea	mTOR signaling pathway:map04150
LOCMI17282	Ea	mTOR signaling pathway:map04150
LOCMI17345	Ea	mTOR signaling pathway:map04150
LOCMI00665	Ea	Wnt signaling pathway:map04310
LOCMI01652	Ea	Wnt signaling pathway:map04310
LOCMI01886	Ea	Wnt signaling pathway:map04310
LOCMI02460	Ea	Wnt signaling pathway:map04310
LOCMI04465	Ea	Wnt signaling pathway:map04310
LOCMI05055	Ea	Wnt signaling pathway:map04310
LOCMI05730	Ea	Wnt signaling pathway:map04310
LOCMI05987	Ea	Wnt signaling pathway:map04310
LOCMI06711	Ea	Wnt signaling pathway:map04310
LOCMI07066	Ea	Wnt signaling pathway:map04310
LOCMI07184	Ea	Wnt signaling pathway:map04310
LOCMI08043	Ea	Wnt signaling pathway:map04310
LOCMI08088	Ea	Wnt signaling pathway:map04310
LOCMI08651	Ea	Wnt signaling pathway:map04310
LOCMI09234	Ea	Wnt signaling pathway:map04310
LOCMI09349	Ea	Wnt signaling pathway:map04310
LOCMI09477	Ea	Wnt signaling pathway:map04310
LOCMI09627	Ea	Wnt signaling pathway:map04310
LOCMI09638	Ea	Wnt signaling pathway:map04310
LOCMI09752	Ea	Wnt signaling pathway:map04310
LOCMI10450	Ea	Wnt signaling pathway:map04310
LOCMI10669	Ea	Wnt signaling pathway:map04310
LOCMI10943	Ea	Wnt signaling pathway:map04310
LOCMI12652	Ea	Wnt signaling pathway:map04310
LOCMI12803	Ea	Wnt signaling pathway:map04310
LOCMI12953	Ea	Wnt signaling pathway:map04310
LOCMI13239	Ea	Wnt signaling pathway:map04310
LOCMI13549	Ea	Wnt signaling pathway:map04310
LOCMI13620	Ea	Wnt signaling pathway:map04310
LOCMI13650	Ea	Wnt signaling pathway:map04310
LOCMI13674	Ea	Wnt signaling pathway:map04310
LOCMI13915	Ea	Wnt signaling pathway:map04310
LOCMI14147	Ea	Wnt signaling pathway:map04310
LOCMI14495	Ea	Wnt signaling pathway:map04310
LOCMI14565	Ea	Wnt signaling pathway:map04310
LOCMI14567	Ea	Wnt signaling pathway:map04310
LOCMI14680	Ea	Wnt signaling pathway:map04310
LOCMI14704	Ea	Wnt signaling pathway:map04310
LOCMI15020	Ea	Wnt signaling pathway:map04310
LOCMI15117	Ea	Wnt signaling pathway:map04310
LOCMI15365	Ea	Wnt signaling pathway:map04310
LOCMI16113	Ea	Wnt signaling pathway:map04310
LOCMI16116	Ea	Wnt signaling pathway:map04310
LOCMI16118	Ea	Wnt signaling pathway:map04310
LOCMI16319	Ea	Wnt signaling pathway:map04310
LOCMI16449	Ea	Wnt signaling pathway:map04310
LOCMI16455	Ea	Wnt signaling pathway:map04310
LOCMI16459	Ea	Wnt signaling pathway:map04310
LOCMI16516	Ea	Wnt signaling pathway:map04310
LOCMI17110	Ea	Wnt signaling pathway:map04310
LOCMI17160	Ea	Wnt signaling pathway:map04310
LOCMI17183	Ea	Wnt signaling pathway:map04310
LOCMI17184	Ea	Wnt signaling pathway:map04310
LOCMI17201	Ea	Wnt signaling pathway:map04310
LOCMI17209	Ea	Wnt signaling pathway:map04310
LOCMI17223	Ea	Wnt signaling pathway:map04310
LOCMI17254	Ea	Wnt signaling pathway:map04310
LOCMI17278	Ea	Wnt signaling pathway:map04310
LOCMI03051	Ea	Dorso-ventral axis formation:map04320
LOCMI04945	Ea	Dorso-ventral axis formation:map04320
LOCMI06685	Ea	Dorso-ventral axis formation:map04320
LOCMI06691	Ea	Dorso-ventral axis formation:map04320
LOCMI07033	Ea	Dorso-ventral axis formation:map04320
LOCMI08570	Ea	Dorso-ventral axis formation:map04320
LOCMI11364	Ea	Dorso-ventral axis formation:map04320
LOCMI11736	Ea	Dorso-ventral axis formation:map04320
LOCMI12271	Ea	Dorso-ventral axis formation:map04320
LOCMI12335	Ea	Dorso-ventral axis formation:map04320
LOCMI12951	Ea	Dorso-ventral axis formation:map04320
LOCMI13079	Ea	Dorso-ventral axis formation:map04320
LOCMI13588	Ea	Dorso-ventral axis formation:map04320
LOCMI15240	Ea	Dorso-ventral axis formation:map04320
LOCMI15454	Ea	Dorso-ventral axis formation:map04320
LOCMI15745	Ea	Dorso-ventral axis formation:map04320
LOCMI15748	Ea	Dorso-ventral axis formation:map04320
LOCMI15749	Ea	Dorso-ventral axis formation:map04320
LOCMI15751	Ea	Dorso-ventral axis formation:map04320
LOCMI15755	Ea	Dorso-ventral axis formation:map04320
LOCMI15756	Ea	Dorso-ventral axis formation:map04320
LOCMI15757	Ea	Dorso-ventral axis formation:map04320
LOCMI16112	Ea	Dorso-ventral axis formation:map04320
LOCMI17321	Ea	Dorso-ventral axis formation:map04320
LOCMI08265	Ea	Notch signaling pathway:map04330
LOCMI09349	Ea	Notch signaling pathway:map04330
LOCMI14123	Ea	Notch signaling pathway:map04330
LOCMI16103	Ea	Notch signaling pathway:map04330
LOCMI16104	Ea	Notch signaling pathway:map04330
LOCMI16105	Ea	Notch signaling pathway:map04330
LOCMI16106	Ea	Notch signaling pathway:map04330
LOCMI16108	Ea	Notch signaling pathway:map04330
LOCMI16110	Ea	Notch signaling pathway:map04330
LOCMI16111	Ea	Notch signaling pathway:map04330
LOCMI16112	Ea	Notch signaling pathway:map04330
LOCMI16113	Ea	Notch signaling pathway:map04330
LOCMI16114	Ea	Notch signaling pathway:map04330
LOCMI16115	Ea	Notch signaling pathway:map04330
LOCMI16116	Ea	Notch signaling pathway:map04330
LOCMI16117	Ea	Notch signaling pathway:map04330
LOCMI16118	Ea	Notch signaling pathway:map04330
LOCMI16120	Ea	Notch signaling pathway:map04330
LOCMI16121	Ea	Notch signaling pathway:map04330
LOCMI16123	Ea	Notch signaling pathway:map04330
LOCMI16455	Ea	Notch signaling pathway:map04330
LOCMI01886	Ea	Hedgehog signaling pathway:map04340
LOCMI04522	Ea	Hedgehog signaling pathway:map04340
LOCMI07671	Ea	Hedgehog signaling pathway:map04340
LOCMI08043	Ea	Hedgehog signaling pathway:map04340
LOCMI08651	Ea	Hedgehog signaling pathway:map04340
LOCMI09477	Ea	Hedgehog signaling pathway:map04340
LOCMI12652	Ea	Hedgehog signaling pathway:map04340
LOCMI13778	Ea	Hedgehog signaling pathway:map04340
LOCMI14454	Ea	Hedgehog signaling pathway:map04340
LOCMI14560	Ea	Hedgehog signaling pathway:map04340
LOCMI14565	Ea	Hedgehog signaling pathway:map04340
LOCMI14567	Ea	Hedgehog signaling pathway:map04340
LOCMI14680	Ea	Hedgehog signaling pathway:map04340
LOCMI16463	Ea	Hedgehog signaling pathway:map04340
LOCMI16516	Ea	Hedgehog signaling pathway:map04340
LOCMI17209	Ea	Hedgehog signaling pathway:map04340
LOCMI17219	Ea	Hedgehog signaling pathway:map04340
LOCMI03051	Ea	TGF-beta signaling pathway:map04350
LOCMI07092	Ea	TGF-beta signaling pathway:map04350
LOCMI08556	Ea	TGF-beta signaling pathway:map04350
LOCMI09234	Ea	TGF-beta signaling pathway:map04350
LOCMI10943	Ea	TGF-beta signaling pathway:map04350
LOCMI11487	Ea	TGF-beta signaling pathway:map04350
LOCMI12209	Ea	TGF-beta signaling pathway:map04350
LOCMI12808	Ea	TGF-beta signaling pathway:map04350
LOCMI13549	Ea	TGF-beta signaling pathway:map04350
LOCMI13620	Ea	TGF-beta signaling pathway:map04350
LOCMI14147	Ea	TGF-beta signaling pathway:map04350
LOCMI14495	Ea	TGF-beta signaling pathway:map04350
LOCMI15333	Ea	TGF-beta signaling pathway:map04350
LOCMI15365	Ea	TGF-beta signaling pathway:map04350
LOCMI15382	Ea	TGF-beta signaling pathway:map04350
LOCMI16450	Ea	TGF-beta signaling pathway:map04350
LOCMI16451	Ea	TGF-beta signaling pathway:map04350
LOCMI16452	Ea	TGF-beta signaling pathway:map04350
LOCMI16453	Ea	TGF-beta signaling pathway:map04350
LOCMI16454	Ea	TGF-beta signaling pathway:map04350
LOCMI16455	Ea	TGF-beta signaling pathway:map04350
LOCMI16457	Ea	TGF-beta signaling pathway:map04350
LOCMI16458	Ea	TGF-beta signaling pathway:map04350
LOCMI16459	Ea	TGF-beta signaling pathway:map04350
LOCMI16460	Ea	TGF-beta signaling pathway:map04350
LOCMI16462	Ea	TGF-beta signaling pathway:map04350
LOCMI16463	Ea	TGF-beta signaling pathway:map04350
LOCMI17180	Ea	TGF-beta signaling pathway:map04350
LOCMI17277	Ea	TGF-beta signaling pathway:map04350
LOCMI01353	Ea	Hippo signaling pathway -fly:map04391
LOCMI02280	Ea	Hippo signaling pathway -fly:map04391
LOCMI02501	Ea	Hippo signaling pathway -fly:map04391
LOCMI03136	Ea	Hippo signaling pathway -fly:map04391
LOCMI03543	Ea	Hippo signaling pathway -fly:map04391
LOCMI04140	Ea	Hippo signaling pathway -fly:map04391
LOCMI04461	Ea	Hippo signaling pathway -fly:map04391
LOCMI04541	Ea	Hippo signaling pathway -fly:map04391
LOCMI05241	Ea	Hippo signaling pathway -fly:map04391
LOCMI06140	Ea	Hippo signaling pathway -fly:map04391
LOCMI06267	Ea	Hippo signaling pathway -fly:map04391
LOCMI06917	Ea	Hippo signaling pathway -fly:map04391
LOCMI07092	Ea	Hippo signaling pathway -fly:map04391
LOCMI07503	Ea	Hippo signaling pathway -fly:map04391
LOCMI07527	Ea	Hippo signaling pathway -fly:map04391
LOCMI08305	Ea	Hippo signaling pathway -fly:map04391
LOCMI08556	Ea	Hippo signaling pathway -fly:map04391
LOCMI08843	Ea	Hippo signaling pathway -fly:map04391
LOCMI09221	Ea	Hippo signaling pathway -fly:map04391
LOCMI09476	Ea	Hippo signaling pathway -fly:map04391
LOCMI09477	Ea	Hippo signaling pathway -fly:map04391
LOCMI10131	Ea	Hippo signaling pathway -fly:map04391
LOCMI10374	Ea	Hippo signaling pathway -fly:map04391
LOCMI11731	Ea	Hippo signaling pathway -fly:map04391
LOCMI12232	Ea	Hippo signaling pathway -fly:map04391
LOCMI12774	Ea	Hippo signaling pathway -fly:map04391
LOCMI12803	Ea	Hippo signaling pathway -fly:map04391
LOCMI12910	Ea	Hippo signaling pathway -fly:map04391
LOCMI13053	Ea	Hippo signaling pathway -fly:map04391
LOCMI13110	Ea	Hippo signaling pathway -fly:map04391
LOCMI13575	Ea	Hippo signaling pathway -fly:map04391
LOCMI14055	Ea	Hippo signaling pathway -fly:map04391
LOCMI14208	Ea	Hippo signaling pathway -fly:map04391
LOCMI14554	Ea	Hippo signaling pathway -fly:map04391
LOCMI14567	Ea	Hippo signaling pathway -fly:map04391
LOCMI14916	Ea	Hippo signaling pathway -fly:map04391
LOCMI15282	Ea	Hippo signaling pathway -fly:map04391
LOCMI16317	Ea	Hippo signaling pathway -fly:map04391
LOCMI16321	Ea	Hippo signaling pathway -fly:map04391
LOCMI16453	Ea	Hippo signaling pathway -fly:map04391
LOCMI16519	Ea	Hippo signaling pathway -fly:map04391
LOCMI16674	Ea	Hippo signaling pathway -fly:map04391
LOCMI16832	Ea	Hippo signaling pathway -fly:map04391
LOCMI17255	Ea	Hippo signaling pathway -fly:map04391
LOCMI01518	Ea	ECM-receptor interaction:map04512
LOCMI01805	Ea	ECM-receptor interaction:map04512
LOCMI02653	Ea	ECM-receptor interaction:map04512
LOCMI02664	Ea	ECM-receptor interaction:map04512
LOCMI03316	Ea	ECM-receptor interaction:map04512
LOCMI04186	Ea	ECM-receptor interaction:map04512
LOCMI04749	Ea	ECM-receptor interaction:map04512
LOCMI06526	Ea	ECM-receptor interaction:map04512
LOCMI07379	Ea	ECM-receptor interaction:map04512
LOCMI08289	Ea	ECM-receptor interaction:map04512
LOCMI09297	Ea	ECM-receptor interaction:map04512
LOCMI10145	Ea	ECM-receptor interaction:map04512
LOCMI10211	Ea	ECM-receptor interaction:map04512
LOCMI10571	Ea	ECM-receptor interaction:map04512
LOCMI10699	Ea	ECM-receptor interaction:map04512
LOCMI12038	Ea	ECM-receptor interaction:map04512
LOCMI12711	Ea	ECM-receptor interaction:map04512
LOCMI13343	Ea	ECM-receptor interaction:map04512
LOCMI14964	Ea	ECM-receptor interaction:map04512
LOCMI15327	Ea	ECM-receptor interaction:map04512
LOCMI16408	Ea	ECM-receptor interaction:map04512
LOCMI00295	Ea	Jak-STAT signaling pathway:map04630
LOCMI01729	Ea	Jak-STAT signaling pathway:map04630
LOCMI07481	Ea	Jak-STAT signaling pathway:map04630
LOCMI07824	Ea	Jak-STAT signaling pathway:map04630
LOCMI09472	Ea	Jak-STAT signaling pathway:map04630
LOCMI09548	Ea	Jak-STAT signaling pathway:map04630
LOCMI11623	Ea	Jak-STAT signaling pathway:map04630
LOCMI12832	Ea	Jak-STAT signaling pathway:map04630
LOCMI13806	Ea	Jak-STAT signaling pathway:map04630
LOCMI15746	Ea	Jak-STAT signaling pathway:map04630
LOCMI15751	Ea	Jak-STAT signaling pathway:map04630
LOCMI15755	Ea	Jak-STAT signaling pathway:map04630
LOCMI16314	Ea	Jak-STAT signaling pathway:map04630
LOCMI16328	Ea	Jak-STAT signaling pathway:map04630
LOCMI16362	Ea	Jak-STAT signaling pathway:map04630
LOCMI16427	Ea	Jak-STAT signaling pathway:map04630
LOCMI16455	Ea	Jak-STAT signaling pathway:map04630
LOCMI17223	Ea	Jak-STAT signaling pathway:map04630
LOCMI08043	Ea	Circadian rhythm - fly:map04711
LOCMI09477	Ea	Circadian rhythm - fly:map04711
LOCMI16510	Ea	Circadian rhythm - fly:map04711
LOCMI16529	Ea	Circadian rhythm - fly:map04711
LOCMI16547	Ea	Circadian rhythm - fly:map04711
LOCMI16672	Ea	Circadian rhythm - fly:map04711
LOCMI16740	Ea	Circadian rhythm - fly:map04711
LOCMI17155	Ea	Circadian rhythm - fly:map04711
